"At","Sentimen","Review","Bintang"
"2019-05-24 05:28:50","-1","sebenarnya untuk tampilan aplikasi sangat bagus, hanya saja pas lagi seru-serunya nyari produk malah aplikasi keluar dengan sendirinya. dan parahnya ini terjadi ga sekali dua kali, tapi terus seperti itu. jadinya tetep buka sociollanya lewat browser deh :( padahal tiap ada pembaruan pun selalu diupdate. kecewa parah","2"
"2019-05-24 04:02:25","-1","harus banget diupdate gitu kah? kesel, buka aps harus memperbarui dulu, kalo ga diperbarui gabisa dibuka :(","2"
"2019-05-24 00:22:56","1","Overall sukaa bangett! Tapi minus di pemilihan ekspedisi aja. ASLII SAP EXPRESS OVER LATE BANGETT😭. Mending jne, jnt, atau lainnya. Dann track paketan adain toolsnya di soco dong. Biar gausah cek sana sini, ribetnya di itu doang. Coba kalo lengkap? BEH ASLI. MARKETPLAFE MAKE UP DAN SKINCARE TERBAIK!","4"
"2019-05-24 00:05:14","-1","force closed mulu ahh","1"
"2019-05-23 23:04:36","-1","Sale nya enak2 sih tpi kok bug nya parah nih masa mau liat review g bisa trs gara2 ngebug mau mencet barang eh balik ke home. perbaiki lah","2"
"2019-05-23 23:02:48","-1","loading lama, suka keluar sendiri,","1"
"2019-05-23 21:52:43","-1","susah daftarnya, giliran udah daftar mau masuk ga bisa, katanya emai salah, pasword salah, ampe reset password tetep juga salah.","1"
"2019-05-23 05:41:25","-1","knpa setiap mau daftar baru gagal mulu bacaan username and email already exist??? pdhal blom pernah daftar😑","1"
"2019-05-22 17:12:13","-1","ini kenapa ya daftar nya gabisa padahal email sm passowrd bnr sampe ber kalikali gabsbs","2"
"2019-05-22 12:04:07","-1","ga bs log in... udh install trus uninstall jg ga bs. knpa ya?","1"
"2019-05-21 15:58:16","-1","baru kali ini saya ngasih bintang 1 ke aplikasi. kenapa sih susah bgt login padahal jaringan kenceng bgt tapi gabisa mlu, malah lebih gampang lewat web tapi lewat web jg sama kadang udh login keluar sendiri😭 plis perbaikin aplikasinya & web nya. padahal udh bagus nih konsep aplikasi ini, kalau sudah lancar saya kasih bintang sempurna sukses terus soco❣","1"
"2019-05-21 04:22:39","1","kenapa tiap buka produk yang ada di beranda shop seketika langsung keluar dari apk sociolla nya? lalu pas buka di web dengan di apk produk yang dicari jumlahnya berbeda.. lebih sedikit yang di apk. help please","4"
"2019-05-20 20:44:43","-1","sangat buruk, susah untuk login. sangat buat pusing","1"
"2019-05-19 10:09:52","-1","keluar2 mulu pas mau log in 😔","1"
"2019-05-16 19:37:28","-1","nggak bisa log in","1"
"2019-05-16 07:25:47","-1","di video ada scan barcode,waktu di download apps nya malah gk ada ,gimana sih???","1"
"2019-05-15 20:15:09","-1","tolong perbaiki pug nya. setiap baru buka terhenti sendiri. setiap mau check out lama banget trus balik lagi sampe hangus voucher sedihh","2"
"2019-05-15 16:47:49","0","kasih rate 3 dulu karena aplikasinya masih suka eror alias keluar sendiri pas mau liat produk","3"
"2019-05-15 14:59:31","0","Katanya bisa scan barcode, ini gak bisa 😂","3"
"2019-05-15 03:56:54","-1","app nya sering force close pas mau belanja","2"
"2019-05-14 12:41:29","0","tampilan keren bgt, tp sya liat di vido soco ads icon scan barcode tp ko stlah saya instal ga ada sih","3"
"2019-05-14 00:28:23","0","mungkin krn app masih beta jd sering force closed sendiri tiap mau view product. jd kalo order lebih aman lewat web😂","3"
"2019-05-13 22:57:15","0","Keluar"" terus bikin emosi:(","3"
"2019-05-13 21:33:54","-1","kak kok aku ga bisa login :( bahkan daftar lagi juga ga bisa :( kenapaa siiih","1"
"2019-05-13 11:08:40","-1","Selalu force close saat produk mau dimasukkan ke keranjang.","1"
"2019-05-13 08:15:03","0","kalo liat suatu produk, pasti lgsg keluar, ga bs liat deskripsi dll:(","3"
"2019-05-13 04:27:40","0","pas mau beli eror mulu keluar sendiri aplikasinya","3"
"2019-05-11 08:41:24","-1","tiap cek out gak bisa","1"
"2019-05-11 06:48:05","-1","udah login berkali"" tapi selalu username sama password salah, udah ganti password tetep salah. bad sekali","1"
"2019-05-10 10:53:32","-1","lemot dan susah masuk ketika ada promo","1"
"2019-05-09 07:11:26","0","Suka nge lag kl mau shop tu lama bgt loadingnya, trs nge lag huft.","3"
"2019-05-09 05:43:18","0","aplikasinya sering keluar dengan sendirinya ketika produk ingin dimasukin kedalam keranjang","3"
"2019-05-08 23:14:44","-1","klo promo dan produknya gk ada masalah yg masalah app nya huhuhu sering click barang mau beli eeh tiba2 keluar sendiri (udah d update, memori HP masi aman) sedih aku tuh jadi harus ttp lewat web kn sama aja boong 😅","1"
"2019-05-08 22:29:46","0","gak bisa masukin brg ke keranjang","3"
"2019-05-08 21:13:32","-1","banyak produk yg di klik lgsg kembali ke home","2"
"2019-05-08 11:09:54","-1","tiap buka shop, pasti tiba2 keluar dari aplikasi","1"
"2019-05-08 10:21:51","0","pas kita pilih item yg kita suka.. dia suka brenti sndiri kan kesall.. 😢","3"
"2019-05-08 09:22:01","0","tiap mau buka gambar langsung keluar otomatis","3"
"2019-05-08 05:13:23","0","kenapa appnya berhenti mulu nih","3"
"2019-05-07 23:13:56","1","update terakhir mantep bgt sih! appnya jadi ga force close sama sekali.","5"
"2019-05-07 22:58:00","0","sering out sendiri disaat lagi browsing2 liat produk","3"
"2019-05-07 21:31:27","-1","keluar mulu elah","2"
"2019-05-07 19:30:58","-1","kenapa mau buka detail produk lgsg terhenti sih.. gmana mau order cobaa 😥 ayodong tingkatkan lagi, karna ga sdikit loh yg udah langganan di sini..","2"
"2019-05-07 18:37:58","1","Berharap di menu udah bisa cek orderan jadi ga perlu buka email sama cek resi lagi. Ada beberapa juga yang bug bikin keluar sendiri. Tapi masih bisa ditingkatin. Semangat! 👍🏼","4"
"2019-05-07 17:00:15","0","apk keluar sendiri setiap mau checkout","3"
"2019-05-07 12:06:40","0","waktu salah satu buka produk trs layarnya nutup gitu sendiri kembali ke layar awal... jd produknya ga bisa dliat detailnya. cm bisa dliat via web... poor","3"
"2019-05-07 11:44:17","0","ini gaboleh belanja disini apa gimana sih? mau add to chart gabisa² terus selalu kembali ke tampilan sebelumnya 😤","3"
"2019-05-07 07:12:48","-1","Masih suka keluar sendiri pas mau view product","2"
"2019-05-07 04:36:18","-1","tolong diperbaiki aplikasi bya dong,suka ada tulisan ""SOCIOLLA TELAH BERHENTI"" TOLONG PEMBENARAN APLIKASI NYA.","1"
"2019-05-07 04:30:30","0","sebenernya enak dan praktis tapi suka nutup sendiri aplikasinya.. jadi kadang sulit pas melihat lihat barang atau pas mau check out.. harus beberapa kali.. bintangnya segini dulu ya.. kalo sudah di perbaiki bug nya.. tambah bintang.. 🙂","3"
"2019-05-07 02:05:23","-1","aplikasi force close!","1"
"2019-05-06 23:56:16","-1","sering ke log out sendiri !","1"
"2019-05-06 23:09:38","0","appnya udah bagus. tapi knp setiap ngebuka produk suka keluar sendiri gitu ke halaman awal:( kesel, padahal pengen beli:(","3"
"2019-05-06 20:47:40","0","kenapa ya pas di klik untuk liat review produk nya eh langsung keluar gitu dan lemot juga tolong dong diperbaiki aplikasinya","3"
"2019-05-06 17:58:07","-1","kesel bgt keluar"" sendiri terus! baru diteken tbtb langsung ke menu utama gitu terus memuakkan","1"
"2019-05-06 12:35:36","-1","tiap buka produk lgsg otomatis memuat ulang, lgsg keluar aplikasi. pdhl udh bahagia ada app buat sociolla tp trnyt eror mulu hiks","2"
"2019-05-06 10:57:42","-1","aplikasinya buruk banget, lemot dan kalau mau ngeklik produk pasti auto kembali ke menu utama. harus diperbarui nih, soalnya kelewat bobrok. kalau aplikasinya kek gini jadi ragu sama sistim online shopnya, dikhawatirkan tidak bertanggung jawab.","1"
"2019-05-06 07:22:24","0","Kenapa aplikasi soco ini setiap sy klik product selalu otomatis balik sendiri ke home.. Gmn sy mau pilih2 brg dan cek out coba..?","3"
"2019-05-06 04:11:34","-1","aplikasinya suka keluar sendiri tiap mau shopping 🤦","1"
"2019-05-06 00:42:30","-1","sering ga respon tiap klik sesuatu, pdhl seru promo nya","2"
"2019-05-05 20:41:48","-1","setiap buka produk kembali ke awal lg. udah di uninstal terus instal lg tetep gt, akhirnya ga bisa kepake sama sekali. Tolong diperbaiki","1"
"2019-05-05 20:23:00","-1","padahal suka bgt belanja disini, ya jauh lebih murahh harganya. cuman ya apk ny lemot bgt kesell dahh tbtb sering keluar gtuh😭😭 jd males belanja lgi dsni..","2"
"2019-05-05 20:21:51","-1","setiap mau klik produk aplikasi selalu close sendiri sudah coba re install tapi tetap begitu!","1"
"2019-05-05 15:31:08","-1","setelah diupdate tiap mo liat detail produk tiba2 kembali ke halaman awal...jadi tidak bisa cek detail produk...","2"
"2019-05-05 12:54:09","-1","force closed trs appnya.. sudah transfer bank dan mau konfirmasi pembayaran selalu gagal.","1"
"2019-05-05 12:43:02","-1","kok setiap klik produk buat liat detailnya malah aplikasi terhenti sih.. jadi keluar2 sendiri dari aplikasi. .","2"
"2019-05-05 10:53:56","-1","setiap mau masukan keranjang tiba tiba berhenti dan error. Lemot banget, pdahal ram masih banyak dan sinyal full","1"
"2019-05-05 10:27:49","-1","tolong diperbaiki lagi aplikasinya masih logout mulu kalau lg pencet produk tau tau keluar sendiri, padahal mau belanja","2"
"2019-05-05 09:52:08","-1","suka close2 sendiri, mohon diperbaiki","1"
"2019-05-05 08:45:25","-1","mau buka detail produk ngga bisa terus","1"
"2019-05-05 07:33:43","-1","tiap di buka pasti keuar sendiri, kembali sendiri. gatau kenapa. tolong diperbaiki","1"
"2019-05-05 00:51:18","-1","kalo belum siap bikin aplikasi gak usah maksaain buru-buru di launching, tiap mau order pasti selalu close sendiri. kalo gak gara² diskon kemaren gak akan instal. buruan diperbaikinlah.","2"
"2019-05-04 14:55:58","-1","ini kenapa app nya kalo mau liat detail product suka terhenti ya . Tolong di perbaiki lagi . app ini udah saya tunggu2 tapi pas udh di instal malah gini saya jadi gak bisa liat detail product nya gimana saya mau belinya","2"
"2019-05-04 10:51:29","-1","mau sign up susah banget ya. email salah mulu padahal udah bener","1"
"2019-05-03 20:15:25","-1","Bete. Mau belanja ga jd. Tiba-tiba keluar lagi keluar lagi","1"
"2019-05-03 18:00:56","-1","maaf ini knp ya apk nya keluar2 sendiri mulu trs error trs setiap kali saya lagi liat2 shop ..pdhal saya pakai wifi indihome dan memori jg masih kosong bnyk..tolong diperbaiki ya","2"
"2019-05-03 16:13:54","-1","selalu tiba2 keluar dari aplikasi...blm sempet baca udh kluar..gt terussss ..tlg d benerin lg aplikasinya...","2"
"2019-05-03 12:52:56","-1","aplikasinya suka ke restart sendiri sih. jadi saya susah untuk melakukan order","2"
"2019-05-01 23:28:03","0","aplikasi tiba-tiba keluar sendiri pas di buka","3"
"2019-05-01 21:01:30","0","aplikasi suka tertutup sendiri sehingga kurang nyaman","3"
"2019-05-01 15:17:18","-1","how come every time i want to see the product / buy the product, its always go back to the previous menu?? useless promos but if i cannot bought either. ga becus bikin aplikasi. please fix your application!","1"
"2019-05-01 09:29:33","0","segini dulu deh, soalnya tiap buka produknya suka tiba2 berenti dan kluar sendiri .mau belanja jd susah .ujung2ny balik lg ke web","3"
"2019-05-01 08:55:24","0","kenapa setelah diperbaharui setiap mau masukan barang ke keranjang aplikasi keluar terus? ada tulisan ngebug .tolong diperbaiki :)","3"
"2019-05-01 08:40:25","0","aplikasi berhenti paksa terus tiap buka menu belanja dan mau order, tlong diperbaiki bug nya. aplikasi nya pun masih lemot apalagi search brang yg ingin dicari msih lemot sekali","3"
"2019-05-01 07:59:07","-1","Pertama download ini karna kata temen ada diskon 50% buat pengguna pertama aplikasi, ngeselinnya aplikasi sering terhenti pas lagi mau masukin barang ke keranjang, terutama barang2 yg populer n ada diskon, lemot bgt juga, kecewa bgt... Tadinya mo langganan beli disini karna pasti lebih trusted drpda aplikasi sebelah tapi karna aplikasinya g bgt jadi auto-uninstall dan g bakal belanja disini","1"
"2019-05-01 07:08:52","-1","bintang 1 buat appnya ya, soalnya tiap klik ini itu langsung closed sendiri, jadi bikin kesel tiap mau belanja","1"
"2019-05-01 05:45:31","-1","Maaf. sy uninstall, aplikasi tiba2 suka keluar ketika sy lagi asyik belanja","2"
"2019-04-30 23:01:30","-1","tiap mau liat produkny..ketutup lgi..ketutup lg...","1"
"2019-04-30 22:51:11","-1","pliss, perbaiki donggg:( mau view produk malah keluar sendiri mulu","1"
"2019-04-30 21:41:43","-1","Aplikasi tertutup berkali-kali. Saya tidak bisa membuat pesanan","2"
"2019-04-30 20:28:29","1","MAU CHECK OUT KO GABISAA?????","5"
"2019-04-30 20:24:06","-1","force close terus, mau belanja ga bisa. tolong diperbaiki","1"
"2019-04-30 19:10:30","-1","mau belanja tapi tiap klik produk yg ku pengen keluar sendiri","1"
"2019-04-30 18:30:07","0","kenapa pas mau beli barang malah keluar terus, mohon di perbaiki","3"
"2019-04-30 16:57:08","-1","payah banget aplikasinya selalu keluar sendiri","1"
"2019-04-30 12:48:51","-1","aplikasinya sering terhenti","1"
"2019-04-30 11:41:25","-1","udah instal app berapa kali, tapi gak bsa dipake. mau beli produk krn keluar2 terus jadi gak jadi beli deh","1"
"2019-04-30 08:15:49","-1","Tiap mau masukkan orderan selalu aplikasi keluar sendiri.","1"
"2019-04-30 07:12:47","-1","sering force close sendiri ketika akan checkout barang, jd susah mau belanja","2"
"2019-04-30 06:08:13","0","susah banget kalo lg search bisa out sendiri -_-","3"
"2019-04-30 01:43:08","-1","aplikasi lemot,tidak bisa melihat barang yg mau di review,selalu kluar dari aplikasi.. mohon perbaikan nya","1"
"2019-04-29 23:39:05","-1","setiap di klik barang yg pengen dibeli selalu gabisa, tiba"" keluar sendiri, sampe pernah uninstal sekali terus instal lagi ,terus login lg tetep aja kayak gitu!!!!","1"
"2019-04-29 22:49:13","0","excited karna udah nunggu soco app dari pertama kali berdiri:( tapi bugnya masi banyak. kadang suka keluar sendiri juga. mohon diperbaiki yaa🙏🏻🙏🏻","3"
"2019-04-29 22:32:15","1","kenapa minta di upgrade terus padahal udah versi terbarunya","5"
"2019-04-29 22:17:19","0","aplikasinya suka keluar sendiri, lemot, padahal memori hp saya dikit dan ram memadai. semoga masalah ini dapat diselesaikan demi kenyamanan bersama, terimakasih","3"
"2019-04-29 20:22:03","-1","aplikasi sering tiba2 keluar sendiri","2"
"2019-04-29 20:17:37","0","susah bgt gunainnya log out trsssss transaksi sulit, tracking susah, pdhl bgs2 penawarannya.","3"
"2019-04-29 17:43:39","-1","app nya lemot sering keluar sendiri.. bikin migrain doang.. mending lewat web.","1"
"2019-04-29 17:16:51","-1","keluarr terus dari aplikasi nya setiap mencet barang","2"
"2019-04-29 15:27:20","-1","lemot parah, tiap mau order pasti balik ke home lagi,","1"
"2019-04-29 15:03:49","-1","aplikasi sering tidak merespon dengan baik dan sering behenti tiba-tiba. mohon persiapkan aplikasi dengan baik dan mohon segera diperbaiki agar dapat berbelanja dengan nyaman. Terima Kasih","2"
"2019-04-29 14:37:52","0","suka keluar sendiri","3"
"2019-04-29 13:36:38","-1","sering ketutup sendiri aplikasinya. mohon diperbaiki lagi baru juga buka udah ketutup aja","1"
"2019-04-29 12:56:36","-1","aplikasinya jelek. suka reload sendiri, g bisa klik detail product apalagi buat transaksi.","2"
"2019-04-29 11:37:10","-1","aplikasinya suka keluar sendiri. gimana mau belanja kalau klik buy now aja gak bisa 🤔 .","1"
"2019-04-29 08:34:00","-1","seneng sih ada aplikasinya, cuman pas diklik product nya dan mau dimasukin keranjang malah keluar terus😭😭😭 tolong untuk kedepannya hal ini tidak terulang lagi. soalnya product yang saya mau suka habis duluan kan sedih 😭😭😭😭😭😭😭","2"
"2019-04-29 08:25:45","-1","ini kenapa pas mau liat produk selalu ada tulisan aplimasi terhenti???","2"
"2019-04-29 07:27:51","-1","lemot. susah login. tiba2 logout sndiri. bnyk lagi.....","1"
"2019-04-29 06:09:14","0","suka bgt finally soco ada app nya , tp masih suka crash. min, tlg app nya diperbaiki lg, krn suka log out dan applikasi berhenti , tiap mau blanja keluar tulisan soco telah berhenti truss.","3"
"2019-04-29 05:48:07","-1","Ini kok mau lihat produk force lag ya, lemot dan waktu di klik produknya berhenti sendiri. Tolong diperbaiki lah, kan bikin cust jadi gak bisa belanja kalau gini","2"
"2019-04-29 01:03:27","-1","aplikasi lemot ketika mau klik produk keluar sendiri. bikin kesel dan males beli wkwk","1"
"2019-04-29 00:48:21","-1","aplikasi sampah, sangat tidak memudahkan orang mau belanja. masa setiap mau masukin keranjang atau buy now langsung kembali ke tampilan menu barang. gila ini aplikasi payah banget. nyusahin orang mau belanja. bikin emosi","1"
"2019-04-29 00:27:23","-1","ini kenapa pas lagi liat produk malah keluar sendiri sih? :( udah clear data semuanya, bahkan udah di un install pun masih kayak gini. tolong dong bantu","1"
"2019-04-28 23:44:56","0","this application needs update, bcs when I wanna read a product's review this app getting down suddenly, so it's little bit annoying me.","3"
"2019-04-28 22:57:56","0","apk ini setelah di update malah sering keluar sendiri","3"
"2019-04-28 22:52:12","-1","sumpah ini aplikasinya kenapa sig, lwmot bgt dan close2 terus huhuhuhuhuhuhu tolong diperbaiki lagi ya soco nya, padahal aku dah seneng bgt ada aplikasi jni. mungkin harus bener2 dipersiapkan biar bisa digunakan dengan baik oleh ciwi2 didunia ini.","1"
"2019-04-28 22:36:48","-1","aplikasi sering keluar sendiri,gabisa checkout!!!","1"
"2019-04-28 21:58:48","0","aplikasinya lemot dan suja keluar sendiri. pas mau liat reviewan nya suka keluar sendiri.","3"
"2019-04-28 21:56:49","-1","tiap liat produk kemabali lagi, jadi gak bisa beli produkk:((((((","2"
"2019-04-28 21:18:56","-1","g bisa beli tiap kali klik yg tambah keranjang jd ke close","1"
"2019-04-28 20:58:53","-1","itu aq mau lihat detail gbr barangnya knp aplikasinya tiba2 selalu kembali ke halaman sebelumnya ya. tiap mau buka detail gbr, kembali ke halaman sebelumnya. begitu terus","2"
"2019-04-28 20:49:27","-1","tiap milih2 produk bentar langsung ketutup, ada kode promo diskon berasa percuma klo sering force close","2"
"2019-04-28 20:00:51","-1","aplikasinya masih lemot harus diperbaiki lagi kedepannya ditambah kalo mau view product suka ngeback sendiri","2"
"2019-04-28 19:53:32","-1","lemot banget aplikasinya, tiap mau liat barang selalu tbtb ke log out","1"
"2019-04-28 18:04:27","0","barang-barang yang mau saya beli tiba-tiba hilang di keranjang sangat susah mecari lagi karna aplikasi berulang kali tiba-tiba berhenti","3"
"2019-04-28 16:03:44","-1","payah aplikasinya keluar terus pas liat produk","1"
"2019-04-28 14:28:27","1","apps yg cukup membantu untuk mencari brg yg di inginkan dan pencariannya pun jg mudah","5"
"2019-04-28 14:18:33","-1","aplikasi suka berhenti tbtb dan keluar sendiri. tolong di perbaiki","2"
"2019-04-28 12:38:15","0","app lemod, sering error, app sering ketutup sendiri.","3"
"2019-04-28 11:16:51","-1","pas lihat produk nya malah ke close gitu aja","2"
"2019-04-28 09:32:48","-1","Mau check out malah keluar keluar sendiri app nya. Jadi ngga bisa belanja, ini gemana ya mohon cepat ditindak","2"
"2019-04-28 09:06:55","-1","aplikasinya sering keluar tb2 bahkan sampai akun ke logout sendiri tolong perbaikannya","2"
"2019-04-28 08:37:26","-1","aplilasi ketutup sendiri kalo mau liat produknya, keganggu bgt mending pake web kalo gitu","1"
"2019-04-28 07:35:45","-1","suka keluar sendiri aplikasinya","2"
"2019-04-28 06:17:39","1","Dpt kemudahan buat chek product, liat review2nya buat cari yg rekomend, bisa liat tips and trick juga, Trusted dan Promonya Kerennn...","5"
"2019-04-28 02:08:14","0","kenapa setelah diupdate malah makin lemot, padahal sebelum2nya bisa2 aja gk pernah keluar sendiri, jadi ribet untuk saat ini","3"
"2019-04-28 01:48:57","-1","setiap membuka produk, akan langsung keluar dri aplikasi. sehingga tidak bisa melakukan transaksi","1"
"2019-04-28 00:07:43","-1","aplikasi bug mulu.. tiap buka konten force close mulu.. tolong diperbaiki admin..","2"
"2019-04-27 22:48:21","-1","aplikasinya kyaknya hrus di optimalin lg deh..sebelum buat promo diskon 50% jika membeli di app. orang2 akan senang dgn promo ini n pastinya akan mendownload app ny..tpi setelah didownload thu2nya aplikasinya msih bermasalah bakalan kecewa...makasih..sy hrap masukan saya di dengarkan","2"
"2019-04-27 22:35:43","-1","liat produk tiba2 keluar sendiri muncul notifikasi buka ulang aplikasi gimana mau checkout beli","1"
"2019-04-27 20:01:49","-1","nyoba log in berkali-kali, gagal trus","1"
"2019-04-27 19:14:50","0","aplikasinya bagus tapi suka tiba2 keluar sendiri :( sedih padahal mau belanja disoco","3"
"2019-04-27 17:57:35","-1","applikasi zonk ....... udh sampe uninstall install beberapa kali tetep aja ga jalan2 ini app","1"
"2019-04-27 17:55:05","0","Update itu biar bagus bkn tmbh lemot","3"
"2019-04-27 17:43:23","-1","aplikasi sering berhenti/keluar dengan sendiri nya","1"
"2019-04-27 17:33:22","-1","lemoot pas mau buka bagian SHOPING BAG, sama skali ga bs di buka hiiiks kaya apa mau check out klo sama skali ga bs dibuka????","2"
"2019-04-27 17:16:40","-1","suka berhenti sendiri ... bad apps","1"
"2019-04-27 16:32:07","-1","Maaf aku kasih segini dulu. soalnya tiap baru buka menu belanja pasti terhenti sendiri. tolong diperbaiki lagi bug nya. oh ya sekedar saran nih ya kalau emang app nya belum mateng bener mending jangan di launching dulu. kan bisa di uji dulu pake uji usability or something. soalnya kalau kayak gini kan kasian yang mau belanja malah gagal soalnya appnya terus2an force close. terima kasih","2"
"2019-04-27 16:29:25","-1","setiap mau checkout barang selalu keluar sendiri aplikasinya. mohon diperbaiki ya","2"
"2019-04-27 16:16:40","-1","kenapa sering keluar terus klo lg mau milih product.","2"
"2019-04-27 15:51:51","-1","setiap saya mau view gbr pasti tiba2 kluar dan kembali ke menu home lg. kirain saya doank yg merasa trnyata hampir smua komenan disni begitu. Please give us solution","1"
"2019-04-27 15:48:46","-1","selalu eror. baru saja mau cek shop langsung berhenti otomatis. gak sempat masukkan keranjang selalu no respon.","1"
"2019-04-27 15:33:08","-1","setiap saya ingin beli produk selalu keluar sendiri, dan laporan bug..","1"
"2019-04-27 14:21:40","-1","Selalu muncul ""applikasi terhenti"" kalau buka review produk yg mau dibeli di fitur shop","2"
"2019-04-27 14:19:03","-1","aplikasi nya suka keluar sendiri","2"
"2019-04-27 14:02:52","-1","Aplikasi sering nge lag, lagi pilih2 tau2 keluar sndr, dan sudah berkali2. Promonya emang banyk, tp kl gini yaaaa sama aja","3"
"2019-04-27 13:22:17","0","aplikasiny masih suka bug. sering bgt keluar sendiri, semoga bsa jadi bahan evaluasi untuk perbaikan","3"
"2019-04-27 12:54:35","-1","aplikasinya parah. ngeclose sendiri..","1"
"2019-04-27 12:44:53","1","saya sedang mencari produk, saat saya ingin membelinya tiba2 aplikasinya tertutup sendiri. berulang kali juga seperti itu. tolong diperbaiki sistemnya","4"
"2019-04-27 12:25:01","-1","help, aplikasinya ke logout mulu 😥","1"
"2019-04-27 12:02:56","-1","giliran yang ada diskonnya susaaaah banget buka nya, jangankan mau checkout mau masukin keranjang aza malah trouble terus app nya, perlu di perbaiki lagi","2"
"2019-04-27 11:29:04","-1","aplikasinya lemot. pada saat mau liat barang dan masukkan barang ke keranjang aplikasinya keluar sendiri.","1"
"2019-04-27 10:54:07","1","bagus sih, cuma nyebelin bgt suka keluar sndr gitu app nya","4"
"2019-04-27 10:27:22","-1","application always stop working and not respond","1"
"2019-04-27 09:43:53","-1","aplikasi lemot","2"
"2019-04-27 09:04:29","-1","apps lemot maksimal. masuk ke aplikasi ketika klik buy now langsung keluar apps sudah dicoba berkali2 sama aja ga berhasil. akhirnya unistall aja.Kzl","1"
"2019-04-27 09:00:55","-1","kenapa sangat sulit untuk membeli produk di web .. udah check out mau bayar susah banget. udah download aplikasinya juga sama aja... terhenti terus dan keluar sendiri","1"
"2019-04-27 08:00:24","-1","gimana ni apk nya mau lihat produk tapi apknya keluar sendiri🙃","2"
"2019-04-27 07:30:33","-1","gimana saya mau beli makeup di aplikasi sociolla, stiap saya mau liat barang yang mau saya beli, malah keluar terus dan kembali lagi ke menu awal. Tolong diperbaiki ya aplikasi nya, Thanks.","2"
"2019-04-27 07:28:01","-1","aplikasinya cakep, cuma tiap kali buka barang tertentu di toko selalu crashing. udah nyoba uninstall lalu unduh ulang juga sama aja. kenapa ya?","2"
"2019-04-27 07:26:51","-1","aplikasinya spertinya byak bug, sering tba2 sistem eror. 😭 tlong diperbaiki lagi ya sya mau blanja gagal terus","1"
"2019-04-27 07:22:21","-1","app nya dapat dibuka, tapi saat melihat barang atau mau beli otomatis berhenti. tolong dibetulkan ya","2"
"2019-04-27 06:50:32","-1","suka berhenti mendadak","1"
"2019-04-27 06:30:04","-1","parah aplikasinya, dibuka itemnya gk bisa malah tiba2 keluar dari aplikasinya sendiri. tolong diperbarui","1"
"2019-04-27 00:46:36","-1","bikin emosi aja ni app. gmna mau blnja klo stiap mo atc lgsung kluar sndri app nya. parah!","1"
"2019-04-27 00:46:34","-1","bikin aplikasi tapi gak niat .. mau order tiba-tiba keluar sendiri hadeeehhhh ..","1"
"2019-04-27 00:18:06","-1","aplikasi lemot.. udah di download sampai akhir pas di instal malah gabisa. terus pas mau order suka keluar sndiri. sebel","1"
"2019-04-27 00:06:59","-1","Why I got the application stopped when I saw the product?","2"
"2019-04-27 00:02:25","0","aplikasi nya keluar2 muluu padahal uda di upgrade","3"
"2019-04-26 23:46:50","-1","Gak bisa checkout dari tadi","1"
"2019-04-26 23:42:42","0","aplikasinya jelek keluar2 terus capek","3"
"2019-04-26 23:25:08","0","setelah klik produk, bug terus, app forced close for redmi note 5 app versi terbaru","3"
"2019-04-26 23:13:36","-1","tiap mau buka review produk mesti app langsung keluar sendiri. ksl","1"
"2019-04-26 23:04:59","-1","mau beli aja force close mulu...... ampun deh","1"
"2019-04-26 22:47:46","0","ngebug terus aplikasinya setiap mau dimasukin ke keranjang padahal jaringan bagus bagus aja","3"
"2019-04-26 22:22:41","-1","aplikasinya punya tampilan bagus, sayang setiap mau belanja sering keluar dari laman berkali2","1"
"2019-04-26 22:04:17","-1","aduH yatuhaaan aplikasinya masih parah banget😩 sering force closed yang shop jg gak ke load samsek lama banget malah ngabisin kuota doang, terus jg udh berhasil search produk malah balik2 terus ke page awal aku kesaaal. semoga cepet diperbaiki dan ditingkatkan dehh, semangattt soco&sociolla!!💖","2"
"2019-04-26 21:26:38","-1","kecewa:( tiap mau masukin produk ke keranjang, aplikasinya keluar terus, padahal mau pake promo 50% tapi kalo kaya gini gakan pernah bisa pake promonya :((","1"
"2019-04-26 20:46:43","-1","Bantuin buat cancel pesanan donk.. Mw belanja pake voucher eh malah wktu checkout nominal tetap g berkurang... App nya sering out sendiri. Sussah pokoknya. Tolong di respon donk","2"
"2019-04-26 20:05:13","-1","lumayan bagus,tapi apk nya pas kita ingin lihat deskripsi barang suka ke home sendiri harap diperbaiki sis","2"
"2019-04-26 19:33:31","-1","Appnya suka force close atau gak loading sama sekali. Tlg diperbaiki ya biar lebih enak belanja lewat app drpd lewat websitenya.","2"
"2019-04-26 19:19:16","0","kenapa gabisa Checkout.....","3"
"2019-04-26 16:45:02","-1","kenapa aplikasi terhenti terus sih? tolong diperbaiki karna saya juga berminat untuk order.","1"
"2019-04-26 16:44:56","0","kemarin saya baru aja masukkin rollover reaction cushionnya ke shopping list saya. trua tiba2 hari ini hilang. saya liat di brand nya rollover juga ngga ada knp ya bisa begini? padahal niatnya saya mau checkout skrg.","3"
"2019-04-26 16:36:54","-1","aplikasi nya parah gabisa digunain karena pas mau masukin belanjaan ke keranjang aplikasinya malah terhenti terus bener bener gabisa digunain, tolong ya pleasee diperbaiki lagi karena aku seneng belanja disoco via web tapi aplikasi nya gak banget.","2"
"2019-04-26 16:18:39","-1","eror terus mau checkout","2"
